"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 18, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 15, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 14, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 13, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 12, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 11, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 08, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 07, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 06, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 05, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 04, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 01, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 28, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 27, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 26, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 25, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 22, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 21, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 20, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 19, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 15, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 14, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 13, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 12, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 11, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 08, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 07, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 06, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 05, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 04, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Feb 01, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 31, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 30, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 29, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 28, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 25, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 24, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 23, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 22, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 18, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 17, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 16, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 15, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 14, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 11, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 10, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 09, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 08, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 07, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 04, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 03, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jan 02, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 31, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 28, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 27, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 26, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 24, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 21, 2018","2.40","2.40","2.40","2.40","-","0.00%"
"Dec 20, 2018","2.40","2.40","2.40","2.40","-","9.09%"
"Dec 19, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Dec 18, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Dec 17, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Dec 14, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Dec 13, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Dec 12, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Dec 11, 2018","2.19","2.19","2.19","2.19","-","-0.45%"
"Dec 10, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Dec 07, 2018","2.19","2.19","2.19","2.19","-","-0.45%"
"Dec 06, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Dec 05, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Dec 04, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Dec 03, 2018","2.19","2.19","2.19","2.19","-","-0.45%"
"Nov 30, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 29, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 28, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 27, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 26, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 23, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 21, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 20, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 19, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 16, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 15, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 14, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 13, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Nov 12, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Nov 09, 2018","2.19","2.19","2.19","2.19","-","-0.45%"
"Nov 08, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 07, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 06, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Nov 05, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Nov 02, 2018","2.19","2.19","2.19","2.19","-","-0.45%"
"Nov 01, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 31, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 30, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 29, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 26, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 25, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 24, 2018","2.20","2.20","2.20","2.20","-","0.00%"
"Oct 23, 2018","2.20","2.20","2.20","2.20","-","0.46%"
"Oct 22, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Oct 19, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Oct 18, 2018","2.19","2.19","2.19","2.19","-","0.00%"
"Oct 17, 2018","2.19","2.19","2.19","2.19","-","0.46%"
"Oct 16, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 15, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 12, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 11, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 10, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 09, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 08, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 05, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 04, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 03, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 02, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Oct 01, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Sep 28, 2018","2.18","2.18","2.18","2.18","-","0.00%"
"Sep 27, 2018","2.18","2.18","2.18","2.18","-","12.95%"
"Sep 26, 2018","1.93","1.93","1.93","1.93","-","0.00%"
"Sep 25, 2018","1.93","1.93","1.93","1.93","-","0.00%"
"Sep 24, 2018","1.93","1.93","1.93","1.93","-","0.52%"
"Sep 21, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 20, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 19, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 18, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 17, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 14, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 13, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 12, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 11, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 10, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 07, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 06, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 05, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Sep 04, 2018","1.92","1.92","1.92","1.92","-","0.52%"
"Aug 31, 2018","1.91","1.91","1.91","1.91","-","-0.52%"
"Aug 30, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 29, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 28, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 27, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 24, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 23, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 22, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 21, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 20, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 17, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Aug 16, 2018","1.92","1.92","1.92","1.92","-","0.52%"
"Aug 15, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 14, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 13, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 10, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 09, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 08, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 07, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 06, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 03, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 02, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Aug 01, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 31, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 30, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 27, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 26, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 25, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 24, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 23, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 20, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 19, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 18, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 17, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 16, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 13, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 12, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 11, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 10, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 09, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 06, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 05, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 03, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jul 02, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jun 29, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jun 28, 2018","1.91","1.91","1.91","1.91","-","0.00%"
"Jun 27, 2018","1.91","1.91","1.91","1.91","-","-0.52%"
"Jun 26, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Jun 25, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Jun 22, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Jun 21, 2018","1.92","1.92","1.92","1.92","-","0.00%"
"Jun 20, 2018","1.92","1.92","1.92","1.92","-","0.52%"
"Jun 19, 2018","1.91","1.91","1.91","1.91","-","0.53%"
"Jun 18, 2018","1.90","1.90","1.90","1.90","-","0.00%"
"Jun 15, 2018","1.90","1.90","1.90","1.90","-","0.00%"
"Jun 14, 2018","1.90","1.90","1.90","1.90","-","11.76%"
"Jun 13, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 12, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 11, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 08, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 07, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 06, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 05, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 04, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Jun 01, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 31, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 30, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 29, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 25, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 24, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 23, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 22, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 21, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 18, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 17, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 16, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 15, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 14, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 11, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 10, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 09, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 08, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 07, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 04, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 03, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 02, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"May 01, 2018","1.70","1.70","1.70","1.70","-","0.59%"
"Apr 30, 2018","1.69","1.69","1.69","1.69","-","-0.59%"
"Apr 27, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Apr 26, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Apr 25, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Apr 24, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Apr 23, 2018","1.70","1.70","1.70","1.70","-","0.00%"
"Apr 20, 2018","1.70","1.70","1.70","1.70","-","0.59%"
"Apr 19, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 18, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 17, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 16, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 13, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 12, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 11, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 10, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 09, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 06, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 05, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 04, 2018","1.69","1.69","1.69","1.69","-","0.00%"
"Apr 03, 2018","1.69","1.69","1.69","1.69","-","0.60%"
"Apr 02, 2018","1.68","1.68","1.68","1.68","-","0.60%"
"Mar 30, 2018","1.67","1.67","1.67","1.67","-","-0.60%"
"Mar 29, 2018","1.68","1.68","1.68","1.68","-","0.00%"
"Mar 28, 2018","1.68","1.68","1.68","1.68","-","0.00%"
"Mar 27, 2018","1.68","1.68","1.68","1.68","-","0.00%"
"Mar 26, 2018","1.68","1.68","1.68","1.68","-","0.00%"
"Mar 23, 2018","1.68","1.68","1.68","1.68","-","0.00%"
"Mar 22, 2018","1.68","1.68","1.68","1.68","-","16.67%"
"Mar 21, 2018","1.44","1.44","1.44","1.44","-","0.00%"
"Mar 20, 2018","1.44","1.44","1.44","1.44","-","0.70%"
"Mar 19, 2018","1.43","1.43","1.43","1.43","-","0.00%"
"Mar 16, 2018","1.43","1.43","1.43","1.43","-","0.00%"
"Mar 15, 2018","1.43","1.43","1.43","1.43","-","0.70%"
"Mar 14, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 13, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 12, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 09, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 08, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 07, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 06, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 05, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 02, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Mar 01, 2018","1.42","1.42","1.42","1.42","-","5.19%"
"Feb 28, 2018","1.35","1.35","1.35","1.35","-","-4.93%"
"Feb 27, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 26, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 23, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 22, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 21, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 20, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 16, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 15, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 14, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 13, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 12, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 09, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 08, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 07, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 06, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 05, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 02, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Feb 01, 2018","1.42","1.42","1.42","1.42","-","5.97%"
"Jan 31, 2018","1.34","1.34","1.34","1.34","-","-5.63%"
"Jan 30, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 29, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 26, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 25, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 24, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 23, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 22, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 19, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 18, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 17, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 16, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 12, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 11, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 10, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 09, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 08, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 05, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 04, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 03, 2018","1.42","1.42","1.42","1.42","-","0.00%"
"Jan 02, 2018","1.42","1.42","1.42","1.42","-","6.77%"
"Dec 29, 2017","1.33","1.33","1.33","1.33","-","-6.34%"
"Dec 28, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 27, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 26, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 22, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 21, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 20, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 19, 2017","1.42","1.42","1.42","1.42","-","0.00%"
"Dec 18, 2017","1.42","1.42","1.42","1.42","-","0.71%"
"Dec 15, 2017","1.41","1.41","1.41","1.41","-","0.00%"
"Dec 14, 2017","1.41","1.41","1.41","1.41","-","20.51%"
"Dec 13, 2017","1.17","1.17","1.17","1.17","-","0.00%"
"Dec 12, 2017","1.17","1.17","1.17","1.17","-","0.86%"
"Dec 11, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 08, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 07, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 06, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 05, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 04, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Dec 01, 2017","1.16","1.16","1.16","1.16","-","8.41%"
"Nov 30, 2017","1.07","1.07","1.07","1.07","-","-7.76%"
"Nov 29, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 28, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 27, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 24, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 22, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 21, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 20, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 17, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 16, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 15, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 14, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 13, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 10, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 09, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 08, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 07, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 06, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 03, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 02, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Nov 01, 2017","1.16","1.16","1.16","1.16","-","8.41%"
"Oct 31, 2017","1.07","1.07","1.07","1.07","-","-7.76%"
"Oct 30, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 27, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 26, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 25, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 24, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 23, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 20, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 19, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 18, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 17, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 16, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 13, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 12, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 11, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 10, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 06, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 05, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 04, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 03, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Oct 02, 2017","1.16","1.16","1.16","1.16","-","9.43%"
"Sep 29, 2017","1.06","1.06","1.06","1.06","-","-8.62%"
"Sep 28, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 27, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 26, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 25, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 22, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 21, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 20, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 19, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 18, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 15, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 14, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 13, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 12, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 11, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 08, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 07, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 06, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 05, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Sep 01, 2017","1.16","1.16","1.16","1.16","-","8.41%"
"Aug 31, 2017","1.07","1.07","1.07","1.07","-","-7.76%"
"Aug 30, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 29, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 28, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 25, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 24, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 23, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 22, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 21, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 18, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 17, 2017","1.16","1.16","1.16","1.16","-","0.00%"
"Aug 16, 2017","1.16","1.16","1.16","1.16","-","0.00%"
